variant_id,sample_id,condition_id,split,source_smiles,target_smiles
edit:multiproperty_edit:mpair_00020674_cond_02_3p,edit:multiproperty_edit:mpair_00020674_cond_02_3p,mpair_00020674_cond_02_3p,train,Cc1ccc(C(=N)N)cc1Oc1nc(Oc2cccc(N(C)C)c2)c(F)c(C)c1F,CNC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020675_cond_00_2p,edit:multiproperty_edit:mpair_00020675_cond_00_2p,mpair_00020675_cond_00_2p,train,Cc1c(F)c(Oc2cccc(N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(C)(=O)=O)c1F,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C
edit:multiproperty_edit:mpair_00020675_cond_01_6p,edit:multiproperty_edit:mpair_00020675_cond_01_6p,mpair_00020675_cond_01_6p,train,Cc1c(F)c(Oc2cccc(N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(C)(=O)=O)c1F,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C
edit:multiproperty_edit:mpair_00020675_cond_02_2p,edit:multiproperty_edit:mpair_00020675_cond_02_2p,mpair_00020675_cond_02_2p,train,Cc1c(F)c(Oc2cccc(N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(C)(=O)=O)c1F,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C
edit:multiproperty_edit:mpair_00020676_cond_00_4p,edit:multiproperty_edit:mpair_00020676_cond_00_4p,mpair_00020676_cond_00_4p,train,COc1ccc(C(=N)N)c(OC)c1Oc1nc(Oc2cccc(N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020676_cond_01_3p,edit:multiproperty_edit:mpair_00020676_cond_01_3p,mpair_00020676_cond_01_3p,train,COc1ccc(C(=N)N)c(OC)c1Oc1nc(Oc2cccc(N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020676_cond_02_2p,edit:multiproperty_edit:mpair_00020676_cond_02_2p,mpair_00020676_cond_02_2p,train,COc1ccc(C(=N)N)c(OC)c1Oc1nc(Oc2cccc(N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020677_cond_00_4p,edit:multiproperty_edit:mpair_00020677_cond_00_4p,mpair_00020677_cond_00_4p,train,COc1ccc(N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(F)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020677_cond_01_4p,edit:multiproperty_edit:mpair_00020677_cond_01_4p,mpair_00020677_cond_01_4p,train,COc1ccc(N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(F)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020677_cond_02_4p,edit:multiproperty_edit:mpair_00020677_cond_02_4p,mpair_00020677_cond_02_4p,train,COc1ccc(N(C)C)cc1Oc1nc(Oc2cccc(C(=N)N)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(F)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020678_cond_00_3p,edit:multiproperty_edit:mpair_00020678_cond_00_3p,mpair_00020678_cond_00_3p,train,Cc1c(F)c(Oc2cccc(Cl)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(N)=O)c2)c1F
edit:multiproperty_edit:mpair_00020678_cond_01_3p,edit:multiproperty_edit:mpair_00020678_cond_01_3p,mpair_00020678_cond_01_3p,train,Cc1c(F)c(Oc2cccc(Cl)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(N)=O)c2)c1F
edit:multiproperty_edit:mpair_00020678_cond_02_5p,edit:multiproperty_edit:mpair_00020678_cond_02_5p,mpair_00020678_cond_02_5p,train,Cc1c(F)c(Oc2cccc(Cl)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(N)=O)c2)c1F
edit:multiproperty_edit:mpair_00020679_cond_00_2p,edit:multiproperty_edit:mpair_00020679_cond_00_2p,mpair_00020679_cond_00_2p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020679_cond_01_5p,edit:multiproperty_edit:mpair_00020679_cond_01_5p,mpair_00020679_cond_01_5p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020679_cond_02_2p,edit:multiproperty_edit:mpair_00020679_cond_02_2p,mpair_00020679_cond_02_2p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020680_cond_00_4p,edit:multiproperty_edit:mpair_00020680_cond_00_4p,mpair_00020680_cond_00_4p,train,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020680_cond_01_2p,edit:multiproperty_edit:mpair_00020680_cond_01_2p,mpair_00020680_cond_01_2p,train,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020680_cond_02_4p,edit:multiproperty_edit:mpair_00020680_cond_02_4p,mpair_00020680_cond_02_4p,train,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020681_cond_00_4p,edit:multiproperty_edit:mpair_00020681_cond_00_4p,mpair_00020681_cond_00_4p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020681_cond_01_2p,edit:multiproperty_edit:mpair_00020681_cond_01_2p,mpair_00020681_cond_01_2p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020681_cond_02_3p,edit:multiproperty_edit:mpair_00020681_cond_02_3p,mpair_00020681_cond_02_3p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020682_cond_00_2p,edit:multiproperty_edit:mpair_00020682_cond_00_2p,mpair_00020682_cond_00_2p,train,CNC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Cc1c(F)c(Oc2cccc(O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020682_cond_01_2p,edit:multiproperty_edit:mpair_00020682_cond_01_2p,mpair_00020682_cond_01_2p,train,CNC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Cc1c(F)c(Oc2cccc(O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020682_cond_02_2p,edit:multiproperty_edit:mpair_00020682_cond_02_2p,mpair_00020682_cond_02_2p,train,CNC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Cc1c(F)c(Oc2cccc(O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020683_cond_00_5p,edit:multiproperty_edit:mpair_00020683_cond_00_5p,mpair_00020683_cond_00_5p,train,CNC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1,Cc1c(F)c(Oc2cccc(CC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020683_cond_01_2p,edit:multiproperty_edit:mpair_00020683_cond_01_2p,mpair_00020683_cond_01_2p,train,CNC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1,Cc1c(F)c(Oc2cccc(CC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020683_cond_02_4p,edit:multiproperty_edit:mpair_00020683_cond_02_4p,mpair_00020683_cond_02_4p,train,CNC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1,Cc1c(F)c(Oc2cccc(CC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020684_cond_00_3p,edit:multiproperty_edit:mpair_00020684_cond_00_3p,mpair_00020684_cond_00_3p,train,N=C(N)c1cccc(Oc2ccc(C(N)=O)c(Oc3cccc(C(=N)N)c3)n2)c1,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C
edit:multiproperty_edit:mpair_00020684_cond_01_3p,edit:multiproperty_edit:mpair_00020684_cond_01_3p,mpair_00020684_cond_01_3p,train,N=C(N)c1cccc(Oc2ccc(C(N)=O)c(Oc3cccc(C(=N)N)c3)n2)c1,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C
edit:multiproperty_edit:mpair_00020684_cond_02_3p,edit:multiproperty_edit:mpair_00020684_cond_02_3p,mpair_00020684_cond_02_3p,train,N=C(N)c1cccc(Oc2ccc(C(N)=O)c(Oc3cccc(C(=N)N)c3)n2)c1,COc1ccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cc1C(=O)N(C)C
edit:multiproperty_edit:mpair_00020685_cond_00_2p,edit:multiproperty_edit:mpair_00020685_cond_00_2p,mpair_00020685_cond_00_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([N+](=O)[O-])c2)c1F,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020685_cond_01_3p,edit:multiproperty_edit:mpair_00020685_cond_01_3p,mpair_00020685_cond_01_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([N+](=O)[O-])c2)c1F,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020685_cond_02_2p,edit:multiproperty_edit:mpair_00020685_cond_02_2p,mpair_00020685_cond_02_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([N+](=O)[O-])c2)c1F,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020686_cond_00_2p,edit:multiproperty_edit:mpair_00020686_cond_00_2p,mpair_00020686_cond_00_2p,train,COc1c(O)cc(C(=N)N)cc1Oc1nc(Oc2cccc(C(=O)N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2N)c1F
edit:multiproperty_edit:mpair_00020686_cond_01_2p,edit:multiproperty_edit:mpair_00020686_cond_01_2p,mpair_00020686_cond_01_2p,train,COc1c(O)cc(C(=N)N)cc1Oc1nc(Oc2cccc(C(=O)N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2N)c1F
edit:multiproperty_edit:mpair_00020686_cond_02_2p,edit:multiproperty_edit:mpair_00020686_cond_02_2p,mpair_00020686_cond_02_2p,train,COc1c(O)cc(C(=N)N)cc1Oc1nc(Oc2cccc(C(=O)N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2N)c1F
edit:multiproperty_edit:mpair_00020687_cond_00_2p,edit:multiproperty_edit:mpair_00020687_cond_00_2p,mpair_00020687_cond_00_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)c(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(N)=O)c2)c1F
edit:multiproperty_edit:mpair_00020687_cond_01_2p,edit:multiproperty_edit:mpair_00020687_cond_01_2p,mpair_00020687_cond_01_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)c(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(N)=O)c2)c1F
edit:multiproperty_edit:mpair_00020687_cond_02_2p,edit:multiproperty_edit:mpair_00020687_cond_02_2p,mpair_00020687_cond_02_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)c(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(N)=O)c2)c1F
edit:multiproperty_edit:mpair_00020688_cond_00_6p,edit:multiproperty_edit:mpair_00020688_cond_00_6p,mpair_00020688_cond_00_6p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,CC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020688_cond_01_5p,edit:multiproperty_edit:mpair_00020688_cond_01_5p,mpair_00020688_cond_01_5p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,CC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020688_cond_02_5p,edit:multiproperty_edit:mpair_00020688_cond_02_5p,mpair_00020688_cond_02_5p,train,CC(=O)Nc1ccc(Oc2cccc(C(=N)N)c2)nc1Oc1cccc(C(=N)N)c1,CC(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020690_cond_00_3p,edit:multiproperty_edit:mpair_00020690_cond_00_3p,mpair_00020690_cond_00_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([N+](=O)[O-])c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([S+]([O-])N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020690_cond_01_2p,edit:multiproperty_edit:mpair_00020690_cond_01_2p,mpair_00020690_cond_01_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([N+](=O)[O-])c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([S+]([O-])N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020690_cond_02_3p,edit:multiproperty_edit:mpair_00020690_cond_02_3p,mpair_00020690_cond_02_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([N+](=O)[O-])c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc([S+]([O-])N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020691_cond_00_4p,edit:multiproperty_edit:mpair_00020691_cond_00_4p,mpair_00020691_cond_00_4p,train,CC(=O)Nc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020691_cond_01_5p,edit:multiproperty_edit:mpair_00020691_cond_01_5p,mpair_00020691_cond_01_5p,train,CC(=O)Nc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020691_cond_02_3p,edit:multiproperty_edit:mpair_00020691_cond_02_3p,mpair_00020691_cond_02_3p,train,CC(=O)Nc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020692_cond_00_2p,edit:multiproperty_edit:mpair_00020692_cond_00_2p,mpair_00020692_cond_00_2p,train,CCN(CC)C(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020692_cond_01_2p,edit:multiproperty_edit:mpair_00020692_cond_01_2p,mpair_00020692_cond_01_2p,train,CCN(CC)C(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020692_cond_02_3p,edit:multiproperty_edit:mpair_00020692_cond_02_3p,mpair_00020692_cond_02_3p,train,CCN(CC)C(=O)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)cc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020693_cond_00_2p,edit:multiproperty_edit:mpair_00020693_cond_00_2p,mpair_00020693_cond_00_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)c(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020693_cond_01_2p,edit:multiproperty_edit:mpair_00020693_cond_01_2p,mpair_00020693_cond_01_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)c(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020693_cond_02_2p,edit:multiproperty_edit:mpair_00020693_cond_02_2p,mpair_00020693_cond_02_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2ccc(O)c(C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020694_cond_00_6p,edit:multiproperty_edit:mpair_00020694_cond_00_6p,mpair_00020694_cond_00_6p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(O)C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020694_cond_01_4p,edit:multiproperty_edit:mpair_00020694_cond_01_4p,mpair_00020694_cond_01_4p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(O)C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020694_cond_02_6p,edit:multiproperty_edit:mpair_00020694_cond_02_6p,mpair_00020694_cond_02_6p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(O)C(=O)N(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020695_cond_00_3p,edit:multiproperty_edit:mpair_00020695_cond_00_3p,mpair_00020695_cond_00_3p,train,Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020695_cond_01_3p,edit:multiproperty_edit:mpair_00020695_cond_01_3p,mpair_00020695_cond_01_3p,train,Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020695_cond_02_2p,edit:multiproperty_edit:mpair_00020695_cond_02_2p,mpair_00020695_cond_02_2p,train,Cc1c(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)cccc1N(C)C,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020696_cond_00_2p,edit:multiproperty_edit:mpair_00020696_cond_00_2p,mpair_00020696_cond_00_2p,train,COc1ccc(C(=N)N)c(OC)c1Oc1nc(Oc2cccc(N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020696_cond_01_5p,edit:multiproperty_edit:mpair_00020696_cond_01_5p,mpair_00020696_cond_01_5p,train,COc1ccc(C(=N)N)c(OC)c1Oc1nc(Oc2cccc(N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020696_cond_02_3p,edit:multiproperty_edit:mpair_00020696_cond_02_3p,mpair_00020696_cond_02_3p,train,COc1ccc(C(=N)N)c(OC)c1Oc1nc(Oc2cccc(N(C)C)c2)c(F)c(C)c1F,Cc1c(F)c(Oc2cccc(CC(=O)O)c2)nc(Oc2cccc(C(=N)N)c2)c1F
edit:multiproperty_edit:mpair_00020697_cond_00_2p,edit:multiproperty_edit:mpair_00020697_cond_00_2p,mpair_00020697_cond_00_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N(C)C)c2)c1F,CC(=O)Nc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020697_cond_01_3p,edit:multiproperty_edit:mpair_00020697_cond_01_3p,mpair_00020697_cond_01_3p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N(C)C)c2)c1F,CC(=O)Nc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020697_cond_02_2p,edit:multiproperty_edit:mpair_00020697_cond_02_2p,mpair_00020697_cond_02_2p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(N(C)C)c2)c1F,CC(=O)Nc1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(F)c(C)c2F)c1
edit:multiproperty_edit:mpair_00020698_cond_00_5p,edit:multiproperty_edit:mpair_00020698_cond_00_5p,mpair_00020698_cond_00_5p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)C(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020698_cond_01_4p,edit:multiproperty_edit:mpair_00020698_cond_01_4p,mpair_00020698_cond_01_4p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)C(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020698_cond_02_5p,edit:multiproperty_edit:mpair_00020698_cond_02_5p,mpair_00020698_cond_02_5p,train,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)C(C)C)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(N(C)C)ccc2C(=O)O)c1F
edit:multiproperty_edit:mpair_00020699_cond_00_4p,edit:multiproperty_edit:mpair_00020699_cond_00_4p,mpair_00020699_cond_00_4p,train,Cc1c(F)c(Oc2ccccc2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020699_cond_01_4p,edit:multiproperty_edit:mpair_00020699_cond_01_4p,mpair_00020699_cond_01_4p,train,Cc1c(F)c(Oc2ccccc2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020699_cond_02_2p,edit:multiproperty_edit:mpair_00020699_cond_02_2p,mpair_00020699_cond_02_2p,train,Cc1c(F)c(Oc2ccccc2)nc(Oc2cccc(C(=N)N)c2)c1F,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F
edit:multiproperty_edit:mpair_00020700_cond_00_3p,edit:multiproperty_edit:mpair_00020700_cond_00_3p,mpair_00020700_cond_00_3p,train,CCOC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)ccc2O)c1F
edit:multiproperty_edit:mpair_00020700_cond_01_5p,edit:multiproperty_edit:mpair_00020700_cond_01_5p,mpair_00020700_cond_01_5p,train,CCOC(=O)c1cc(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=N)N)c2)c1,Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cc(C(=O)N(C)C)ccc2O)c1F
